usage_date,platform_key,identity_key,model_key,cost_center_key,unit_type,quantity,input_tokens,output_tokens,cached_tokens,requests,cost_usd,cost_is_estimated,is_error,latency_ms,application_key,environment_key,business_unit_key
2026-07-14,M365Copilot,dev.patel,,CC-3000,prompt,21,0,0,0,21,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-14,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-14,M365Copilot,sam.chen,,CC-2000,prompt,17,0,0,0,17,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-14,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-14,M365Copilot,robin.hale,,CC-1000,prompt,32,0,0,0,32,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-14,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-14,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-15,M365Copilot,aisha.rahman,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-15,M365Copilot,aisha.rahman,,CC-1000,prompt,38,0,0,0,38,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-15,M365Copilot,marco.silva,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-15,M365Copilot,marco.silva,,CC-1000,prompt,40,0,0,0,40,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-15,M365Copilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-15,M365Copilot,jenny.oyelaran,,CC-3000,prompt,13,0,0,0,13,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-15,M365Copilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-15,M365Copilot,dev.patel,,CC-3000,prompt,4,0,0,0,4,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-15,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-15,M365Copilot,sam.chen,,CC-2000,prompt,11,0,0,0,11,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-15,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-15,M365Copilot,robin.hale,,CC-1000,prompt,32,0,0,0,32,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-15,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-15,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-16,M365Copilot,aisha.rahman,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-16,M365Copilot,aisha.rahman,,CC-1000,prompt,16,0,0,0,16,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-16,M365Copilot,marco.silva,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-16,M365Copilot,marco.silva,,CC-1000,prompt,13,0,0,0,13,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-16,M365Copilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-16,M365Copilot,jenny.oyelaran,,CC-3000,prompt,7,0,0,0,7,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-16,M365Copilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-16,M365Copilot,dev.patel,,CC-3000,prompt,23,0,0,0,23,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-16,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-16,M365Copilot,sam.chen,,CC-2000,prompt,15,0,0,0,15,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-16,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-16,M365Copilot,robin.hale,,CC-1000,prompt,14,0,0,0,14,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-16,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-16,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-17,M365Copilot,aisha.rahman,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-17,M365Copilot,aisha.rahman,,CC-1000,prompt,41,0,0,0,41,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-17,M365Copilot,marco.silva,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-17,M365Copilot,marco.silva,,CC-1000,prompt,40,0,0,0,40,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-17,M365Copilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-17,M365Copilot,jenny.oyelaran,,CC-3000,prompt,36,0,0,0,36,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-17,M365Copilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-17,M365Copilot,dev.patel,,CC-3000,prompt,29,0,0,0,29,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-17,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-17,M365Copilot,sam.chen,,CC-2000,prompt,20,0,0,0,20,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-17,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-17,M365Copilot,robin.hale,,CC-1000,prompt,12,0,0,0,12,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-17,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-17,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-18,M365Copilot,aisha.rahman,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-18,M365Copilot,aisha.rahman,,CC-1000,prompt,4,0,0,0,4,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-18,M365Copilot,marco.silva,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-18,M365Copilot,marco.silva,,CC-1000,prompt,33,0,0,0,33,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-18,M365Copilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-18,M365Copilot,jenny.oyelaran,,CC-3000,prompt,30,0,0,0,30,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-18,M365Copilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-18,M365Copilot,dev.patel,,CC-3000,prompt,16,0,0,0,16,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-18,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-18,M365Copilot,sam.chen,,CC-2000,prompt,39,0,0,0,39,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-18,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-18,M365Copilot,robin.hale,,CC-1000,prompt,5,0,0,0,5,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-18,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-18,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-19,M365Copilot,aisha.rahman,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-19,M365Copilot,aisha.rahman,,CC-1000,prompt,19,0,0,0,19,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-19,M365Copilot,marco.silva,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-19,M365Copilot,marco.silva,,CC-1000,prompt,32,0,0,0,32,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-19,M365Copilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-19,M365Copilot,jenny.oyelaran,,CC-3000,prompt,26,0,0,0,26,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-19,M365Copilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-19,M365Copilot,dev.patel,,CC-3000,prompt,43,0,0,0,43,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-19,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-19,M365Copilot,sam.chen,,CC-2000,prompt,5,0,0,0,5,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-19,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-19,M365Copilot,robin.hale,,CC-1000,prompt,37,0,0,0,37,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-19,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-19,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-20,M365Copilot,aisha.rahman,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-20,M365Copilot,aisha.rahman,,CC-1000,prompt,16,0,0,0,16,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-20,M365Copilot,marco.silva,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-20,M365Copilot,marco.silva,,CC-1000,prompt,33,0,0,0,33,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-20,M365Copilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-20,M365Copilot,jenny.oyelaran,,CC-3000,prompt,11,0,0,0,11,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-20,M365Copilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-20,M365Copilot,dev.patel,,CC-3000,prompt,41,0,0,0,41,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-20,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-20,M365Copilot,sam.chen,,CC-2000,prompt,17,0,0,0,17,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-20,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-20,M365Copilot,robin.hale,,CC-1000,prompt,13,0,0,0,13,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-20,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-20,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-21,M365Copilot,aisha.rahman,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-21,M365Copilot,aisha.rahman,,CC-1000,prompt,32,0,0,0,32,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-21,M365Copilot,marco.silva,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-21,M365Copilot,marco.silva,,CC-1000,prompt,7,0,0,0,7,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-21,M365Copilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-21,M365Copilot,jenny.oyelaran,,CC-3000,prompt,6,0,0,0,6,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-21,M365Copilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-21,M365Copilot,dev.patel,,CC-3000,prompt,40,0,0,0,40,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-21,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-21,M365Copilot,sam.chen,,CC-2000,prompt,25,0,0,0,25,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-21,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-21,M365Copilot,robin.hale,,CC-1000,prompt,42,0,0,0,42,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-21,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-21,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-22,M365Copilot,aisha.rahman,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-22,M365Copilot,aisha.rahman,,CC-1000,prompt,30,0,0,0,30,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-22,M365Copilot,marco.silva,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-22,M365Copilot,marco.silva,,CC-1000,prompt,45,0,0,0,45,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-22,M365Copilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-22,M365Copilot,jenny.oyelaran,,CC-3000,prompt,36,0,0,0,36,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-22,M365Copilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-22,M365Copilot,dev.patel,,CC-3000,prompt,11,0,0,0,11,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-22,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-22,M365Copilot,sam.chen,,CC-2000,prompt,36,0,0,0,36,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-22,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-22,M365Copilot,robin.hale,,CC-1000,prompt,19,0,0,0,19,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-22,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-22,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-23,M365Copilot,aisha.rahman,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-23,M365Copilot,aisha.rahman,,CC-1000,prompt,24,0,0,0,24,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-23,M365Copilot,marco.silva,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-23,M365Copilot,marco.silva,,CC-1000,prompt,41,0,0,0,41,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-23,M365Copilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-23,M365Copilot,jenny.oyelaran,,CC-3000,prompt,37,0,0,0,37,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-23,M365Copilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-23,M365Copilot,dev.patel,,CC-3000,prompt,38,0,0,0,38,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-23,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-23,M365Copilot,sam.chen,,CC-2000,prompt,17,0,0,0,17,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-23,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-23,M365Copilot,robin.hale,,CC-1000,prompt,40,0,0,0,40,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-23,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-23,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-24,M365Copilot,aisha.rahman,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-24,M365Copilot,aisha.rahman,,CC-1000,prompt,7,0,0,0,7,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-24,M365Copilot,marco.silva,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-24,M365Copilot,marco.silva,,CC-1000,prompt,18,0,0,0,18,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-24,M365Copilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-24,M365Copilot,jenny.oyelaran,,CC-3000,prompt,21,0,0,0,21,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-24,M365Copilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-24,M365Copilot,dev.patel,,CC-3000,prompt,9,0,0,0,9,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-24,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-24,M365Copilot,sam.chen,,CC-2000,prompt,42,0,0,0,42,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-24,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-24,M365Copilot,robin.hale,,CC-1000,prompt,26,0,0,0,26,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-24,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-24,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-25,M365Copilot,aisha.rahman,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-25,M365Copilot,aisha.rahman,,CC-1000,prompt,16,0,0,0,16,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-25,M365Copilot,marco.silva,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-25,M365Copilot,marco.silva,,CC-1000,prompt,36,0,0,0,36,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-25,M365Copilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-25,M365Copilot,jenny.oyelaran,,CC-3000,prompt,7,0,0,0,7,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-25,M365Copilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-25,M365Copilot,dev.patel,,CC-3000,prompt,36,0,0,0,36,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-25,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-25,M365Copilot,sam.chen,,CC-2000,prompt,29,0,0,0,29,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-25,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-25,M365Copilot,robin.hale,,CC-1000,prompt,37,0,0,0,37,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-25,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-25,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-26,M365Copilot,aisha.rahman,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-26,M365Copilot,aisha.rahman,,CC-1000,prompt,42,0,0,0,42,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-26,M365Copilot,marco.silva,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-26,M365Copilot,marco.silva,,CC-1000,prompt,23,0,0,0,23,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-26,M365Copilot,jenny.oyelaran,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-26,M365Copilot,jenny.oyelaran,,CC-3000,prompt,26,0,0,0,26,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-26,M365Copilot,dev.patel,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-26,M365Copilot,dev.patel,,CC-3000,prompt,3,0,0,0,3,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-26,M365Copilot,sam.chen,,CC-2000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-26,M365Copilot,sam.chen,,CC-2000,prompt,37,0,0,0,37,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-DISCOVERY
2026-07-26,M365Copilot,robin.hale,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-26,M365Copilot,robin.hale,,CC-1000,prompt,35,0,0,0,35,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-RETAIL
2026-07-26,M365Copilot,lee.novak,,CC-3000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-TECH
2026-07-26,M365Copilot,kim.arroyo,,CC-4000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-27,M365Copilot,aisha.rahman,,CC-1000,seat_day,1,0,0,0,0,1.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
2026-07-27,M365Copilot,aisha.rahman,,CC-1000,prompt,3,0,0,0,3,0.0,TRUE,False,0,APP-M365,ENV-PROD,BU-INSURANCE
